respondent_id,xyz_vaccine,seasonal_vaccine
26951,0.06478466055227575,0.3229834840610358
26952,0.8253891758922586,0.9481327994089918
26953,0.7765759435019068,0.9757590026068481
26954,0.06233575131898069,0.18113179755663134
26955,0.1691767719247506,0.5967221002200126
26956,0.12131903062758423,0.35143046623682667
26957,0.02714526980083891,0.8931475246176246
26958,0.3124028083832038,0.7450397531494126
26959,0.03950238765021994,0.20250034699949918
26960,0.04103735915903338,0.04853611951645949
26961,0.18770512820165292,0.52360353193425
26962,0.16571884404639017,0.9119483410751216
26963,0.14674402133126319,0.29009203334850064
26964,0.10743312169910933,0.28290501420930425
26965,0.7867957194700617,0.9423409282367846
26966,0.01248806609692305,0.02516249752765289
26967,0.15075918387089177,0.518277008883072
26968,0.04789287977073271,0.8244246363973595
26969,0.03846651114043278,0.21848239425965182
26970,0.7154808502236439,0.3411377154704602
26971,0.10550111482677267,0.33716873905509703
26972,0.006729837086678259,0.023959076462443142
26973,0.055257712871056755,0.11503249255850292
26974,0.1016974334641208,0.3189253768469697
26975,0.08214233387427704,0.6335013740204557
26976,0.8581878368468412,0.5525049869006367
26977,0.055819747361136984,0.2938385245262632
26978,0.025662861628378476,0.7832953418635787
26979,0.2897567566340595,0.6433220729537509
26980,0.04534777188560092,0.09794815536608545
26981,0.06633523012693883,0.23803058317706496
26982,0.6886607022179121,0.8594292366141483
26983,0.16045165708709005,0.5986889504266911
26984,0.09415122853898646,0.1450155770182099
26985,0.017901935357688224,0.09468659961181165
26986,0.181571218529846,0.5844663746613386
26987,0.06575565542622547,0.15101331892908182
26988,0.0365708360763077,0.10753004828749828
26989,0.3212284837151521,0.744477623247098
26990,0.016420124348747654,0.06545555598320327
26991,0.29082025309913634,0.5146074792201273
26992,0.2835331995102792,0.40393219045595585
26993,0.14426949483309534,0.8467967600987176
26994,0.16572952404916474,0.3725303626833678
26995,0.14414344514446142,0.4019615432838936
26996,0.275585070179571,0.35561657318218287
26997,0.015827869760881456,0.0574916881368977
26998,0.04578447321622879,0.07289672324393429
26999,0.4045611039004208,0.49347060068371235
27000,0.12380926294659221,0.3893591064536042
27001,0.04347676571346482,0.786187087466971
27002,0.011338857390728494,0.2830631303321989
27003,0.02310889065570309,0.05435211718335407
27004,0.10132229360109385,0.3399302438454133
27005,0.3639029266674805,0.7416123259469597
27006,0.7925470786683152,0.927056621495479
27007,0.0782209229890956,0.2136916912230052
27008,0.04891770108273407,0.05883220737620083
27009,0.0587520647275892,0.24157933193958947
27010,0.10478154938089101,0.1858513084017519
27011,0.07957794306271199,0.14955131935292768
27012,0.34783769448012064,0.6078193908638755
27013,0.11141546322007723,0.41835408804664825
27014,0.03321218637341549,0.25452195221052126
27015,0.0734433968458648,0.21566713432520326
27016,0.1770564332005757,0.4054974842239286
27017,0.4417128771867475,0.7013672678279387
27018,0.08402748428401108,0.29758976798253056
27019,0.8863413926279605,0.9628952883874438
27020,0.22010395142055808,0.27211070994328035
27021,0.12130790490408726,0.48058201059078465
27022,0.17907578443130207,0.30253466878456625
27023,0.16467466384959284,0.17994796890818554
27024,0.09098145442560077,0.2674167247879894
27025,0.05616227176428569,0.018757003864192347
27026,0.09003410117227702,0.3583085478296945
27027,0.0979408153748765,0.7562224317312353
27028,0.3654104219419203,0.8745382186852736
27029,0.08076682458411677,0.32999648636427625
27030,0.14683956957321742,0.19098317833699927
27031,0.2080236144684079,0.8040120471849652
27032,0.17384816884130289,0.4878498329180888
27033,0.3015007495342433,0.7273163415337364
27034,0.00792652354548192,0.6556332091131003
27035,0.144736840363955,0.2608467552743781
27036,0.2268388222637329,0.7220128761502662
27037,0.6185121865487465,0.7797959876975034
27038,0.04575702997560059,0.032512569645790995
27039,0.7656147802340154,0.9312317449712904
27040,0.18957830044079838,0.16479881831611692
27041,0.12894219400219972,0.5345148829068815
27042,0.06388973940528093,0.5117178057210293
27043,0.5377036338778227,0.7922080528281645
27044,0.01078298082034295,0.03902328927634072
27045,0.1891372668038945,0.6668291422413887
27046,0.056683846468566716,0.12118555517664446
27047,0.590499823537949,0.49243563418456626
27048,0.14612063990000568,0.31413987790857906
27049,0.2967898129629072,0.8943891215787902
27050,0.04303630922955197,0.5393533736116649
27051,0.1287023297613621,0.3180005229560333
27052,0.11320251338242593,0.26717444262414
27053,0.8770831803169947,0.9644296121162267
27054,0.03785881295422041,0.09451149950513851
27055,0.1088371696046128,0.8510503124261982
27056,0.017360425681832905,0.032941835294313944
27057,0.02835257959684605,0.03058776588631017
27058,0.8425836761526542,0.9535404713522693
27059,0.05833619451633971,0.21281930453795675
27060,0.02912388852407271,0.44007359480366204
27061,0.0980527948213595,0.4340152831269474
27062,0.0801345824330655,0.5272210307974048
27063,0.07977173336067321,0.5704043763206879
27064,0.2337796478388379,0.57965256615103
27065,0.060937771608399784,0.32315655975904006
27066,0.04673555115259908,0.610720585363141
27067,0.3398659431583743,0.621608152054817
27068,0.8797458457456073,0.9372788187878683
27069,0.5592305835930749,0.9504305750395892
27070,0.057233237145315634,0.08501589353511121
27071,0.05738163892260642,0.07488229443899325
27072,0.09903320155377708,0.6357096133471082
27073,0.028064644504536152,0.8603163682182003
27074,0.04001109084513376,0.325689840797347
27075,0.7376098945292752,0.8527036782957939
27076,0.5726399909964368,0.6871095549701324
27077,0.028003892542306022,0.08266902443539546
27078,0.28162459540288376,0.8435133222461514
27079,0.290821740590321,0.9422182816512193
27080,0.08342361634348479,0.2584904131318282
27081,0.021271352664174598,0.6784725700667584
27082,0.18462852761882814,0.3936684616769539
27083,0.05708580773201808,0.18576226714421745
27084,0.8550856354514135,0.6723760537797858
27085,0.04238260420782727,0.019432991594391744
27086,0.06791877209538377,0.08822675736056142
27087,0.19195049459067243,0.3131534930699696
27088,0.210415991486174,0.7572748334080298
27089,0.2038615735721362,0.23177431212099633
27090,0.2614908419367189,0.5972049706371696
27091,0.5429482166312021,0.14776238948433162
27092,0.10611930731865282,0.252214963299953
27093,0.18040873057476248,0.2738203951388281
27094,0.009260470989933193,0.043358810886169816
27095,0.06816743026691101,0.5167162989706295
27096,0.03297177931782836,0.24535652990435747
27097,0.6328665842854422,0.7692311218807975
27098,0.5434180603555583,0.8325729847140404
27099,0.18438091514915214,0.4714218748559012
27100,0.05924853588866877,0.7605754380520482
27101,0.07780531387130918,0.6429068665298757
27102,0.08997650395628802,0.8257695806184
27103,0.01727184249907754,0.05901151725248841
27104,0.3202931249369895,0.49312636413416727
27105,0.062766881233356,0.42762873908312454
27106,0.6594691666916754,0.9146156413808135
27107,0.42269837056552245,0.7198198792312958
27108,0.11471170756535302,0.31126938540256116
27109,0.09584687912189462,0.22081033054670457
27110,0.12493061351172109,0.5287043732050168
27111,0.04340738440234565,0.39891981232741625
27112,0.24667746583466388,0.6138691763315924
27113,0.10712541778237782,0.27921959243975486
27114,0.0915174318027881,0.265926845085709
27115,0.5436895590484442,0.8472065117928644
27116,0.14909868530924608,0.8953387737568786
27117,0.06884842759844124,0.12526968372823946
27118,0.14929857333450192,0.5566400370762473
27119,0.08411016021269535,0.4275773392677906
27120,0.34603358837129355,0.9834145051824302
27121,0.013429161039627492,0.713555452259534
27122,0.045808593148938884,0.2510851695565984
27123,0.06974562228272495,0.11996744354510272
27124,0.05481133691422913,0.1035207755628362
27125,0.03525381729436007,0.0856927835831761
27126,0.39001791879452824,0.06379106341550489
27127,0.08396641058662838,0.184118197349536
27128,0.18860764298974037,0.6020910134561291
27129,0.6068251836390669,0.6218845341733886
27130,0.09868954189630304,0.20569316519845282
27131,0.051713818626619557,0.07370132279486095
27132,0.529685200220427,0.9265619711233627
27133,0.09638613396271559,0.5930042228739206
27134,0.6064118485139137,0.9106268024872864
27135,0.20174636687816716,0.559645641347999
27136,0.08048587511586523,0.5483138237979704
27137,0.06612623567524573,0.215849826483866
27138,0.17790611669017878,0.48965430076343264
27139,0.1045503404633639,0.10818287154584195
27140,0.9009519414695552,0.9607030196898126
27141,0.56960168036235,0.808949225300856
27142,0.07176498927713884,0.2905727593935889
27143,0.30968689919960146,0.5367847516471798
27144,0.05178784712747932,0.05513962455766086
27145,0.48379539623826456,0.6994584456681588
27146,0.03852085979965316,0.9195153551785835
27147,0.06196869270404653,0.25742817141049046
27148,0.2611192181784023,0.24777404667615585
27149,0.31673194445684544,0.17167333478423882
27150,0.6760159365501252,0.9732137166794086
27151,0.14431787551093261,0.7155579117688962
27152,0.028673593844884472,0.22992443998427903
27153,0.2445430242684173,0.8167773679509561
27154,0.679650101202825,0.8750019868824441
27155,0.15808277227756695,0.6606159805589713
27156,0.0174072860272537,0.35881682773741663
27157,0.012305129652522024,0.4879046351306163
27158,0.08086213427294268,0.4037969091273093
27159,0.0592766003307534,0.20393742485576796
27160,0.2052281179461234,0.18162404440535804
27161,0.2443632675944864,0.45182390793508415
27162,0.18712929873016124,0.9310250574399902
27163,0.6832092121108782,0.5300669071819125
27164,0.20908764714768746,0.12256163136978379
27165,0.4394598481164471,0.5930389757330544
27166,0.08706434322695593,0.17336610697610666
27167,0.12316685910666354,0.4427057906675861
27168,0.1401122835263116,0.7006422322113806
27169,0.4540921740793614,0.7041669597941748
27170,0.3704335179964136,0.8456628962148908
27171,0.04894917651148633,0.3284910610091418
27172,0.04946240256103672,0.8452972402297315
27173,0.22020134111043435,0.5368564289694556
27174,0.07143191468022582,0.09253320320621972
27175,0.07296871957150831,0.13914620676852268
27176,0.5862158255630665,0.958829060861177
27177,0.8540332501881039,0.9484924508235911
27178,0.1444410426203349,0.3773601502437264
27179,0.06786983290948448,0.1971799792392353
27180,0.2902337531428763,0.35646040771515397
27181,0.024151030000330302,0.7919011961571294
27182,0.6144610569650599,0.9008542411776518
27183,0.04282142258333034,0.5567951980699527
27184,0.03467170573880661,0.3929680439766621
27185,0.5109276613918555,0.7851345685462007
27186,0.13549217909493097,0.5418778205313274
27187,0.08649883575305982,0.13030221417829158
27188,0.06351215611712928,0.4109868908683112
27189,0.07594887708065051,0.4737905748096115
27190,0.45316346844146366,0.7876220163187586
27191,0.17959202973616828,0.9459564777586098
27192,0.5192297358805095,0.7854436425036359
27193,0.018886389385460816,0.20079993686161393
27194,0.14180311436460546,0.4173926612010218
27195,0.046326032222125293,0.17913805948003264
27196,0.25285859016167905,0.2450200007415765
27197,0.05205374720881555,0.6550459439085968
27198,0.9296258843319926,0.9890927841724225
27199,0.03194196954614271,0.12802993709463714
27200,0.2444185393276881,0.6809001876397931
27201,0.7243271597850615,0.9245863946434095
27202,0.07809827952069169,0.03346231448146199
27203,0.06421438739149819,0.10769706371912287
27204,0.02753017069811299,0.087370375657469
27205,0.08898832085747321,0.303802260208775
27206,0.15656498221092716,0.21937795301307317
27207,0.0910391973947698,0.21614513185523002
27208,0.8157656351976011,0.7540331608213247
27209,0.13653442878449384,0.31652556931998066
27210,0.31650043654101806,0.40943626663960897
27211,0.1335248489860869,0.26261652131752944
27212,0.6074861641579087,0.9472570841272635
27213,0.49158696363338517,0.6080463168397282
27214,0.026879232172445908,0.06845055322794001
27215,0.17139158844052238,0.8119657541903598
27216,0.09892262555093179,0.9072638169271007
27217,0.10151433673890256,0.20624134385988616
27218,0.7324100146229053,0.9635697325176779
27219,0.44532958535036055,0.653746903847601
27220,0.1107245364003025,0.3334481113793396
27221,0.18466039426119218,0.6208612212837672
27222,0.194781491601783,0.5749393432391882
27223,0.057002786659116546,0.6833663918371058
27224,0.24491920761106065,0.7614311631243226
27225,0.18935501669589816,0.2875515541381952
27226,0.028586149655381046,0.2407982674429289
27227,0.161238415768452,0.375933880872382
27228,0.5029695331056341,0.8420031313807862
27229,0.684076950345541,0.9158011811475285
27230,0.19368883045926372,0.9756528913491402
27231,0.4570759221034153,0.8277429547157953
27232,0.11897896867488422,0.5321129512405707
27233,0.343335954197541,0.17123175061319357
27234,0.05740079877228986,0.02599251281284537
27235,0.8850838959392091,0.9585302809480295
27236,0.10313116473217376,0.9194564506036029
27237,0.3082177774356001,0.5184763681441205
27238,0.31307029587484525,0.7497731099223719
27239,0.4722816201851041,0.16971179703145509
27240,0.08347923782598299,0.36463766741365145
27241,0.08206042286147872,0.2237932332966983
27242,0.11107402760297536,0.4172654792879842
27243,0.04588146356594855,0.08509485276190798
27244,0.05542029547971248,0.0985356715935679
27245,0.10341847979357043,0.41712137047011516
27246,0.8292984924472153,0.948285025853577
27247,0.16462747658243865,0.9279949337692364
27248,0.14440434442471886,0.6675372618533266
27249,0.1324656155331292,0.6600969928758474
27250,0.09545250984614911,0.25732872405297796
27251,0.10262704441257063,0.29654442036162465
27252,0.3230989575122185,0.6605127983372654
27253,0.067277596588901,0.9178601490533287
27254,0.8904045653412932,0.9669498100746976
27255,0.12058465942331976,0.32147712822544605
27256,0.5715981606481716,0.9582932758018237
27257,0.3809639719683898,0.5081953509616531
27258,0.49338331591886103,0.8443133195112404
27259,0.6030932263930048,0.916948659826454
27260,0.160718331607125,0.5648116317472575
27261,0.11299645540895856,0.6582827880037749
27262,0.27668268746630525,0.5456073495791244
27263,0.10170456958371857,0.11605625261541028
27264,0.05764501955807874,0.07533658880806285
27265,0.05286141545506674,0.24652961852244035
27266,0.16591231958716254,0.383302721817011
27267,0.14853103177797414,0.8000720666212414
27268,0.014973716104974453,0.12316204065523374
27269,0.7408218362518739,0.30569897712053967
27270,0.033206835613246444,0.08939814306597965
27271,0.048398412897840734,0.3066478895035819
27272,0.010407424335725828,0.2925924486349733
27273,0.05655906632591791,0.18629929964012457
27274,0.10568460146381857,0.43116831626284424
27275,0.16590871962791387,0.38174729509250266
27276,0.010721043822625476,0.1256771995594579
27277,0.0469166712505877,0.8222768528341367
27278,0.16650484415434244,0.3139086506854831
27279,0.09917074123867436,0.27079551059225565
27280,0.24303501099149533,0.42773649204835695
27281,0.06117383987247259,0.2583757490161393
27282,0.07887656762143808,0.8940394962097724
27283,0.006378856723786228,0.033408008566576046
27284,0.21607696293897344,0.3320998065788776
27285,0.10811846063381542,0.40926435349344353
27286,0.08987819595677476,0.2943713837153686
27287,0.19539144428098593,0.5284279463774607
27288,0.6259013537169832,0.8461559112963594
27289,0.3019663673473183,0.43568443362827425
27290,0.018859220052275867,0.06960871937334286
27291,0.7065105995046301,0.8344396185130509
27292,0.05756152513723394,0.6630734073182009
27293,0.13193068165826652,0.973191093919132
27294,0.019107749313198436,0.04714471985162463
27295,0.2644612167592232,0.8417783459110815
27296,0.0694486694003794,0.7744693898914168
27297,0.04536541274076298,0.7128465584725824
27298,0.10282242359790982,0.2998122607232509
27299,0.31033857539607324,0.7756909005675988
27300,0.17765526881465574,0.9567284008258164
27301,0.0069934266676922405,0.03388476687020681
27302,0.12656389760121856,0.556682240442991
27303,0.027047595482886894,0.07981001608914744
27304,0.0955076669018375,0.7653455392754107
27305,0.038597982197232185,0.04342340505943981
27306,0.18273792483788728,0.5134607391150635
27307,0.6830967649340788,0.7527380380260363
27308,0.1463949680711251,0.20347065635951386
27309,0.5390694889756472,0.9679646688830063
27310,0.0527087403782563,0.12305371894575642
27311,0.11270509478137877,0.12219937980860746
27312,0.07890258551323495,0.3198200872579215
27313,0.08069513430718261,0.12448085676871613
27314,0.04758417690360933,0.06304882167612795
27315,0.10426994649374952,0.2672549039588277
27316,0.3100576617060503,0.7868035398406553
27317,0.057959724690992094,0.11258988292595366
27318,0.21022555696956347,0.26501190541754066
27319,0.4733535516035548,0.8651072423783538
27320,0.39328124662129205,0.6521034915175998
27321,0.036719229555564364,0.5216327714358056
27322,0.16155058528091162,0.06937943613213547
27323,0.08088871250552611,0.6010796501405794
27324,0.3932320169534534,0.605995747038728
27325,0.737902041832674,0.9388767880123344
27326,0.16536538717891677,0.6464380267839942
27327,0.12984572361983682,0.34695007262312066
27328,0.21125282976508142,0.4948138439529772
27329,0.11821903404808506,0.32216588519656514
27330,0.012695776282509853,0.491968415541329
27331,0.09407020465233834,0.193797131145912
27332,0.1806611468359601,0.9508286093191128
27333,0.6036184839390197,0.7084070742430172
27334,0.05783699064371793,0.04057011561197425
27335,0.1823236777470407,0.08701535184216196
27336,0.08260124211893959,0.19474635081230582
27337,0.27950413424987786,0.8021647643937762
27338,0.1714213085073369,0.4012606219934354
27339,0.25809160012524096,0.27166519545976087
27340,0.020867920152992547,0.1968648048513701
27341,0.20507302762824642,0.6919080514253673
27342,0.024070230882468416,0.6429054138784589
27343,0.05606321471873222,0.14236489263525692
27344,0.31534657700429664,0.5433818862389864
27345,0.07149211572804663,0.2792881804936743
27346,0.8397838433020599,0.9695983304252657
27347,0.7610727640469584,0.9516118557861644
27348,0.12294242521301732,0.25297370821671394
27349,0.050812079122816683,0.18689756207287248
27350,0.19461277739086838,0.9462420279859414
27351,0.8169025504781541,0.8763043550259929
27352,0.12437607194434795,0.375977353359036
27353,0.008852159175319308,0.07389915442102413
27354,0.1557182031069326,0.6499458732031078
27355,0.2599282420579786,0.47423518401900083
27356,0.21894197551471065,0.5959933427491948
27357,0.122192512364004,0.35400610482102746
27358,0.20299691024657726,0.7275791545257123
27359,0.32685335576950036,0.8186686858403363
27360,0.13132755756133163,0.5903909785339396
27361,0.04654563560556926,0.9373845473835043
27362,0.2164045106446076,0.408256124054551
27363,0.14795416739192874,0.28381547858718875
27364,0.0722753508722517,0.5191797264903879
27365,0.2724072635819882,0.6115138228766036
27366,0.47937825438067033,0.5833301569151054
27367,0.26706004832088653,0.5186545607461277
27368,0.1144590063653052,0.4786212356569729
27369,0.07012556316526133,0.07264407908517939
27370,0.020102184279221984,0.8465381448143757
27371,0.265305057876439,0.4071709143290933
27372,0.07966449245654082,0.2473080738784316
27373,0.7813438698050406,0.7706400078387573
